Provincia,Ratio_2020_2019,Pct_Pared_Ladrillo,Pct_Techo_Concreto,Pct_Pisos_Solicitados,Pct_Pisos_Riqueza,Indice_Aritmetico,Indice_Algebraico,Ratio_Keiko_Castillo
SANTA CRUZ,2,5.175321793164669,2.2458943630714603,99.005770084332,0.9942299156680008,2.80514869063471,1.286532650570965,0.3927163237508065
SANTIAGO DE CHUCO,1.9642857142857144,4.457804824400616,1.9356257790160571,99.72871911430455,0.2712808856954325,2.2215704963707017,1.364962132368564,0.7775073746312684
SATIPO,1.1950617283950618,24.08690989255427,11.032551488550377,97.87889019086016,2.1211098091398384,12.413523730081495,0.44221304732549166,0.7983921645106069
SECHURA,2.763157894736842,68.15174016265091,29.130676365105824,86.8212355407385,13.1787644592615,36.82039366233941,-2.029808867448061,1.544172874469002
SIHUAS,1,3.3809461407417114,1.9525619184903684,99.33167343729524,0.6683265627047632,2.000611540645614,1.3636140366302802,0.3581545511351802
SUCRE,1.7142857142857142,3.4040011943863844,2.9859659599880564,99.5521051060018,0.4478948939982104,2.2792873494575505,1.3434905816664038,0.30394160583941604
SULLANA,3.374819102749638,51.349359625940224,19.954513112421225,87.12263671477942,12.877363285220582,28.060412007860677,-1.2820217285160318,2.530985775390431
TACNA,1.5136741973840666,85.96473641416335,56.304786090598235,77.63446608970717,22.365533910292825,54.87835213835147,-4.025698532554177,0.3971858485961077
TALARA,3.580952380952381,67.1440675649821,33.79342389373275,78.25183808456556,21.748161915434437,40.8952177913831,-2.756283746197057,1.2877778469584709
TARATA,1.1428571428571428,7.480314960629922,2.668416447944007,99.65004374453194,0.349956255468058,3.499562554680663,1.2596931084129543,0.16921534219102533
TARMA,1.2969696969696969,27.025620496397117,19.33146517213771,93.11048839071256,6.889511609287439,17.74886575927409,-0.2412968637943579,0.9432162151806582
TAYACAJA,1.457142857142857,4.894528675016479,3.831575477916941,99.27900461437046,0.7209953856295357,3.1490331795209854,1.2590033199397708,0.18737767836718097
TOCACHE,1.975,46.06077348066298,14.171270718232044,96,4,21.41068139963167,-0.3399534618523512,0.5033793130706297
TRUJILLO,1.7680262199563002,69.38686259074609,63.27341905011807,68.364383801277,31.635616198723,54.76529927986238,-4.491590375987098,1.97388403007646
TUMBES,1.7144622991347342,50.34262220191869,19.537880791517395,83.36659373422135,16.633406265778646,28.837969753071576,-1.5034562071879525,1.70036525329522
UCAYALI,125,6.4319170291067245,0.6440281030444965,98.5446637671462,1.4553362328537958,2.843760455001672,1.27732952141457,0.7369900478614297
URUBAMBA,1.403061224489796,15.809868251097908,8.99638336347197,94.29733918884008,5.702660811159916,10.169637475243263,0.46814354666765257,0.1552706956694365
UTCUBAMBA,0.6213592233009708,15.650763169221602,8.59186173558918,96.71555805714664,3.2844419428533627,9.175688949221382,0.653448166973524,0.5260536398467432
YAROWILCA,1.1923076923076923,0.969962453066333,0.5632040050062578,99.93742177722152,0.0625782227784697,0.5319148936170202,1.5123758835240628,0.10150913423351866
YAULI,0.9153846153846154,59.58756841282252,38.487099296325255,79.18295543393276,20.81704456606724,39.63057075840501,-2.6621644778559728,0.4825303986455287
YAUYOS,2.1666666666666665,8.808213063532213,3.228686207409612,99.36021425383127,0.6397857461687124,4.225561672370179,1.187706366501243,0.6868541530412035
YUNGAY,1.2732558139534884,8.838772937386189,6.835691273287575,98.38913013027036,1.6108698697296546,5.76177802680114,0.9979978918077314,0.4717076884039584
YUNGUYO,20.545454545454547,22.88454706927176,17.435168738898756,98.2380106571936,1.7619893428063875,14.027235050325634,0.281151146697511,0.0882491741387447
ZARUMILLA,2.0121951219512195,55.4427235534775,13.398597311513734,90.42957334891877,9.570426651081249,26.13724917202416,-0.9333759987663904,2.6564516129032256
